# CIE bound-bound cooling efficiency for Ca (Z=20)
# Source: CHIANTI v11.0.2 via ChiantiPy ion.boundBoundLoss
# Units: erg cm^3 / s, per ion per electron, low-density limit (n_e = 1 cm^-3)
# T grid: 121 log-spaced points, 10^3.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_cool_tables.py
#
# log_T_K        L_Ca0          L_Ca1          L_Ca2          L_Ca3          L_Ca4          L_Ca5          L_Ca6          L_Ca7          L_Ca8          L_Ca9          L_Ca10         L_Ca11         L_Ca12         L_Ca13         L_Ca14         L_Ca15         L_Ca16         L_Ca17         L_Ca18         L_Ca19         L_Ca20       
         6.3000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.034309e-22   5.839082e-22   4.951996e-22   6.176472e-22   1.051402e-21   1.517988e-21   2.066461e-21   3.072805e-21   2.438652e-21   1.252404e-20   2.911415e-20   2.739296e-20   0.000000e+00
         6.3500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.869124e-22   5.605200e-22   4.740164e-22   5.859095e-22   9.957625e-22   1.436495e-21   1.953871e-21   2.904418e-21   2.324009e-21   1.199188e-20   2.767312e-20   2.597009e-20   0.000000e+00
         6.4000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.710800e-22   5.381954e-22   4.539566e-22   5.558194e-22   9.430585e-22   1.359315e-21   1.847275e-21   2.745168e-21   2.216322e-21   1.149098e-20   2.631121e-20   2.463000e-20   0.000000e+00
         6.4500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.558875e-22   5.168663e-22   4.349074e-22   5.272611e-22   8.930990e-22   1.286165e-21   1.746291e-21   2.594468e-21   2.115192e-21   1.101917e-20   2.499591e-20   2.336820e-20   0.000000e+00
         6.5000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.412895e-22   4.964688e-22   4.167332e-22   5.001261e-22   8.457033e-22   1.216781e-21   1.650559e-21   2.451774e-21   2.020099e-21   1.057425e-20   2.379087e-20   2.218021e-20   0.000000e+00
         6.5500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.272436e-22   4.769402e-22   3.993301e-22   4.743124e-22   8.006922e-22   1.150912e-21   1.559740e-21   2.316623e-21   1.930576e-21   1.015402e-20   2.265784e-20   2.106175e-20   0.000000e+00
         6.6000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.137129e-22   4.582226e-22   3.826838e-22   4.497254e-22   7.578934e-22   1.088325e-21   1.473516e-21   2.188606e-21   1.846394e-21   9.756558e-21   2.159269e-20   2.000869e-20   0.000000e+00
         6.6500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.006658e-22   4.402643e-22   3.668059e-22   4.262771e-22   7.171553e-22   1.028803e-21   1.391591e-21   2.067231e-21   1.767501e-21   9.380350e-21   2.057516e-20   1.901709e-20   0.000000e+00
         6.7000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.880750e-22   4.230209e-22   3.516362e-22   4.038869e-22   6.783531e-22   9.721437e-22   1.313687e-21   1.951951e-21   1.693395e-21   9.023822e-21   1.963369e-20   1.808323e-20   0.000000e+00
         6.7500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.759224e-22   4.064546e-22   3.370122e-22   3.824811e-22   6.413738e-22   9.181603e-22   1.239550e-21   1.842301e-21   1.623180e-21   8.684861e-21   1.874754e-20   1.720354e-20   0.000000e+00
         6.8000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.641944e-22   3.905397e-22   3.227774e-22   3.619931e-22   6.060944e-22   8.666824e-22   1.168944e-21   1.738085e-21   1.556140e-21   8.361160e-21   1.791278e-20   1.637454e-20   0.000000e+00
         6.8500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.528757e-22   3.752553e-22   3.089016e-22   3.423633e-22   5.723861e-22   8.175547e-22   1.101653e-21   1.639194e-21   1.492610e-21   8.051395e-21   1.712577e-20   1.559308e-20   0.000000e+00
         6.9000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.419475e-22   3.605777e-22   2.954251e-22   3.235387e-22   5.401361e-22   7.706367e-22   1.037481e-21   1.545358e-21   1.433262e-21   7.755280e-21   1.638334e-20   1.485619e-20   0.000000e+00
         6.9500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.313910e-22   3.464781e-22   2.823827e-22   3.054731e-22   5.092678e-22   7.258025e-22   9.762524e-22   1.456025e-21   1.378123e-21   7.472681e-21   1.568249e-20   1.416105e-20   0.000000e+00
         7.0000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.211925e-22   3.329282e-22   2.697657e-22   2.881263e-22   4.797215e-22   6.829400e-22   9.178069e-22   1.370652e-21   1.325845e-21   7.201800e-21   1.502036e-20   1.350500e-20   0.000000e+00
         7.0500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.113463e-22   3.199065e-22   2.575573e-22   2.714640e-22   4.514423e-22   6.419505e-22   8.620029e-22   1.289014e-21   1.274986e-21   6.939928e-21   1.439435e-20   1.288554e-20   0.000000e+00
         7.1000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.018486e-22   3.074015e-22   2.456895e-22   2.554575e-22   4.243751e-22   6.027471e-22   8.087151e-22   1.211116e-21   1.225339e-21   6.684986e-21   1.380217e-20   1.230037e-20   0.000000e+00
         7.1500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.926945e-22   2.954028e-22   2.340645e-22   2.400829e-22   3.984702e-22   5.652548e-22   7.578327e-22   1.136986e-21   1.177562e-21   6.436859e-21   1.324143e-20   1.174728e-20   0.000000e+00
         7.2000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.838763e-22   2.838988e-22   2.226138e-22   2.253207e-22   3.736716e-22   5.294086e-22   7.092589e-22   1.066539e-21   1.132295e-21   6.196040e-21   1.270986e-20   1.122408e-20   0.000000e+00
         7.2500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.753853e-22   2.728736e-22   2.113891e-22   2.111552e-22   3.499257e-22   4.951525e-22   6.629090e-22   9.996395e-22   1.089630e-21   5.962810e-21   1.220533e-20   1.072878e-20   0.000000e+00
         7.3000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.672124e-22   2.623093e-22   2.004765e-22   1.975739e-22   3.271933e-22   4.624385e-22   6.187090e-22   9.360102e-22   1.049463e-21   5.736724e-21   1.172539e-20   1.025937e-20   0.000000e+00
         7.3500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.593474e-22   2.521869e-22   1.899276e-22   1.845669e-22   3.054628e-22   4.312252e-22   5.765940e-22   8.752837e-22   1.011202e-21   5.517148e-21   1.126750e-20   9.813660e-21   0.000000e+00
         7.4000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.517808e-22   2.424857e-22   1.797205e-22   1.721259e-22   2.847281e-22   4.014764e-22   5.365067e-22   8.171620e-22   9.737519e-22   5.302526e-21   1.082993e-20   9.389711e-21   0.000000e+00
         7.4500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.445043e-22   2.331855e-22   1.698227e-22   1.602443e-22   2.649763e-22   3.731600e-22   4.983955e-22   7.616632e-22   9.362131e-22   5.091365e-21   1.041150e-20   8.986147e-21   0.000000e+00
         7.5000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.375114e-22   2.242679e-22   1.602126e-22   1.489160e-22   2.461835e-22   3.462467e-22   4.622133e-22   7.089349e-22   8.989534e-22   4.883111e-21   1.001009e-20   8.601571e-21   0.000000e+00
         7.5500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.307951e-22   2.157161e-22   1.508993e-22   1.381349e-22   2.283260e-22   3.207086e-22   4.279156e-22   6.590667e-22   8.628366e-22   4.678768e-21   9.623077e-21   8.233925e-21   0.000000e+00
         7.6000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.243472e-22   2.075127e-22   1.418982e-22   1.278949e-22   2.113838e-22   2.965187e-22   3.954596e-22   6.119380e-22   8.284644e-22   4.479480e-21   9.249171e-21   7.881423e-21   0.000000e+00
         7.6500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.181579e-22   1.996382e-22   1.332234e-22   1.181891e-22   1.953412e-22   2.736493e-22   3.648024e-22   5.673782e-22   7.955234e-22   4.285546e-21   8.888310e-21   7.543238e-21   0.000000e+00
         7.7000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.122170e-22   1.920713e-22   1.248891e-22   1.090095e-22   1.801819e-22   2.520717e-22   3.359008e-22   5.252335e-22   7.635154e-22   4.096329e-21   8.540880e-21   7.219106e-21   0.000000e+00
         7.7500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.065161e-22   1.847906e-22   1.169103e-22   1.003470e-22   1.658882e-22   2.317556e-22   3.087093e-22   4.854280e-22   7.320689e-22   3.911195e-21   8.205690e-21   6.908568e-21   0.000000e+00
         7.8000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   1.010480e-22   1.777774e-22   1.092940e-22   9.219095e-23   1.524415e-22   2.126684e-22   2.831808e-22   4.479100e-22   7.011545e-22   3.729861e-21   7.879576e-21   6.609865e-21   0.000000e+00
         7.8500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   9.580502e-23   1.710146e-22   1.020189e-22   8.452957e-23   1.398219e-22   1.947753e-22   2.592652e-22   4.126267e-22   6.708430e-22   3.552546e-21   7.560793e-21   6.320872e-21   0.000000e+00
         7.9000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   9.077925e-23   1.644854e-22   9.505703e-23   7.734952e-23   1.280052e-22   1.780390e-22   2.369098e-22   3.795332e-22   6.411884e-22   3.379527e-21   7.250354e-21   6.041135e-21   0.000000e+00
         7.9500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   8.596219e-23   1.581730e-22   8.840407e-23   7.063619e-23   1.169605e-22   1.624196e-22   2.160590e-22   3.485860e-22   6.122734e-22   3.211066e-21   6.949084e-21   5.771059e-21   0.000000e+00
         8.0000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   8.134594e-23   1.520606e-22   8.208068e-23   6.437381e-23   1.066551e-22   1.478756e-22   1.966548e-22   3.197208e-22   5.842172e-22   3.047429e-21   6.656048e-21   5.510407e-21   0.000000e+00
         8.0500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   7.692351e-23   1.461332e-22   7.610552e-23   5.854561e-23   9.706144e-23   1.343632e-22   1.786369e-22   2.927999e-22   5.571034e-22   2.888852e-21   6.370259e-21   5.258177e-21   0.000000e+00
         8.1000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   7.268855e-23   1.403777e-22   7.047474e-23   5.313399e-23   8.815453e-23   1.218374e-22   1.619434e-22   2.676647e-22   5.307179e-22   2.735321e-21   6.092003e-21   5.013910e-21   0.000000e+00
         8.1500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   6.863557e-23   1.347830e-22   6.517070e-23   4.812074e-23   7.990755e-23   1.102520e-22   1.465112e-22   2.442128e-22   5.047506e-22   2.586522e-21   5.820985e-21   4.777658e-21   0.000000e+00
         8.2000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   6.475936e-23   1.293401e-22   6.017490e-23   4.348719e-23   7.228839e-23   9.956027e-23   1.322762e-22   2.224225e-22   4.791238e-22   2.442174e-21   5.555275e-21   4.548479e-21   0.000000e+00
         8.2500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   6.105476e-23   1.240412e-22   5.547544e-23   3.921446e-23   6.526317e-23   8.971512e-23   1.191744e-22   2.022759e-22   4.541054e-22   2.302505e-21   5.294459e-21   4.325239e-21   0.000000e+00
         8.3000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   5.751641e-23   1.188797e-22   5.106530e-23   3.528354e-23   5.879828e-23   8.066972e-23   1.071421e-22   1.837061e-22   4.299790e-22   2.167941e-21   5.040258e-21   4.108318e-21   0.000000e+00
         8.3500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   5.413915e-23   1.138496e-22   4.693674e-23   3.167551e-23   5.286192e-23   7.237771e-23   9.611637e-23   1.666024e-22   4.068192e-22   2.038828e-21   4.793915e-21   3.898614e-21   0.000000e+00
         8.4000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   5.091778e-23   1.089462e-22   4.308055e-23   2.837164e-23   4.742335e-23   6.479350e-23   8.603545e-23   1.508537e-22   3.845063e-22   1.915111e-21   4.554979e-21   3.696266e-21   0.000000e+00
         8.4500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.784730e-23   1.041655e-22   3.948520e-23   2.535351e-23   4.245239e-23   5.787255e-23   7.683910e-23   1.363661e-22   3.629326e-22   1.796606e-21   4.322747e-21   3.500752e-21   0.000000e+00
         8.5000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.492287e-23   9.950469e-23   3.613868e-23   2.260309e-23   3.791941e-23   5.157154e-23   6.846888e-23   1.230660e-22   3.420606e-22   1.683142e-21   4.096999e-21   3.311652e-21   0.000000e+00
         8.5500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   4.213972e-23   9.496176e-23   3.302911e-23   2.010281e-23   3.379536e-23   4.584853e-23   6.086830e-23   1.108833e-22   3.219278e-22   1.574683e-21   3.878043e-21   3.128946e-21   0.000000e+00
         8.6000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.949312e-23   9.053550e-23   3.014483e-23   1.783564e-23   3.005216e-23   4.066310e-23   5.398303e-23   9.974955e-23   3.025706e-22   1.471244e-21   3.666171e-21   2.952751e-21   0.000000e+00
         8.6500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.697846e-23   8.622525e-23   2.747474e-23   1.578512e-23   2.666276e-23   3.597638e-23   4.776093e-23   8.959415e-23   2.840119e-22   1.372809e-21   3.461543e-21   2.783144e-21   0.000000e+00
         8.7000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.459124e-23   8.203089e-23   2.500788e-23   1.393540e-23   2.360122e-23   3.175116e-23   4.215218e-23   8.034803e-23   2.662501e-22   1.279317e-21   3.264147e-21   2.620101e-21   0.000000e+00
         8.7500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.232721e-23   7.795282e-23   2.273331e-23   1.227129e-23   2.084277e-23   2.795189e-23   3.710927e-23   7.194500e-23   2.492755e-22   1.190658e-21   3.073961e-21   2.463534e-21   0.000000e+00
         8.8000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   3.018224e-23   7.399193e-23   2.064003e-23   1.077824e-23   1.836378e-23   2.454471e-23   3.258702e-23   6.432212e-23   2.330759e-22   1.106713e-21   2.891207e-21   2.313421e-21   0.000000e+00
         8.8500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.815225e-23   7.014939e-23   1.871722e-23   9.442383e-24   1.614178e-23   2.149748e-23   2.854258e-23   5.742035e-23   2.176386e-22   1.027356e-21   2.716110e-21   2.169879e-21   0.000000e+00
         8.9000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.623314e-23   6.642643e-23   1.695417e-23   8.250550e-24   1.415541e-23   1.877973e-23   2.493542e-23   5.118403e-23   2.029532e-22   9.524643e-22   2.548224e-21   2.032811e-21   0.000000e+00
         8.9500   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.442086e-23   6.282423e-23   1.534042e-23   7.190267e-24   1.238448e-23   1.636270e-23   2.172729e-23   4.556039e-23   1.890084e-22   8.819147e-22   2.387022e-21   1.901792e-21   0.000000e+00
         9.0000   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00   2.271128e-23   5.934383e-23   1.386587e-23   6.249756e-24   1.080995e-23   1.421930e-23   1.888222e-23   4.049954e-23   1.757908e-22   8.155788e-22   2.232780e-21   1.776645e-21   0.000000e+00
