# CIE bound-bound cooling efficiency for Ca (Z=20)
# Source: CHIANTI v11.0.2 via ChiantiPy ion.boundBoundLoss
# Units: erg cm^3 / s, per ion per electron, low-density limit (n_e = 1 cm^-3)
# T grid: 121 log-spaced points, 10^3.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_cool_tables.py
#
# log_T_K        L_Ca0          L_Ca1          L_Ca2          L_Ca3          L_Ca4          L_Ca5          L_Ca6          L_Ca7          L_Ca8          L_Ca9          L_Ca10         L_Ca11         L_Ca12         L_Ca13         L_Ca14         L_Ca15         L_Ca16         L_Ca17         L_Ca18         L_Ca19         L_Ca20       
         6.6500   0.000000e+00   1.698985e-18   0.000000e+00   0.000000e+00   7.912714e-21   2.006916e-21   2.237017e-18   1.864915e-18   1.882453e-18   1.162901e-18   8.025215e-19   6.764865e-19   6.648837e-19   5.885275e-19   5.150734e-19   4.303100e-19   3.424372e-19   1.722239e-19   1.032580e-23   2.736639e-24   0.000000e+00
         6.7000   0.000000e+00   1.641556e-18   0.000000e+00   0.000000e+00   7.461976e-21   1.734602e-21   2.197125e-18   1.820402e-18   1.835669e-18   1.144235e-18   8.660668e-19   7.233597e-19   7.128255e-19   6.283450e-19   5.458536e-19   4.497272e-19   3.535745e-19   1.778324e-19   2.981175e-23   8.401956e-24   0.000000e+00
         6.7500   0.000000e+00   1.585213e-18   0.000000e+00   0.000000e+00   7.037694e-21   1.499989e-21   2.155254e-18   1.775161e-18   1.787930e-18   1.124315e-18   9.247922e-19   7.663172e-19   7.574527e-19   6.657486e-19   5.750404e-19   4.680831e-19   3.643828e-19   1.836710e-19   7.655208e-23   2.274928e-23   0.000000e+00
         6.8000   0.000000e+00   1.530016e-18   0.000000e+00   0.000000e+00   6.638200e-21   1.298056e-21   2.111670e-18   1.729373e-18   1.739570e-18   1.103268e-18   9.782379e-19   8.051238e-19   7.983223e-19   7.002810e-19   6.022736e-19   4.850494e-19   3.745676e-19   1.896753e-19   1.771241e-22   5.507999e-23   0.000000e+00
         6.8500   0.000000e+00   1.476015e-18   0.000000e+00   0.000000e+00   6.261951e-21   1.124388e-21   2.066618e-18   1.683206e-18   1.690863e-18   1.081222e-18   1.026128e-18   8.396564e-19   8.351357e-19   7.316143e-19   6.272854e-19   5.003875e-19   3.838998e-19   1.958357e-19   3.735799e-22   1.207575e-22   0.000000e+00
         6.9000   0.000000e+00   1.423252e-18   0.000000e+00   0.000000e+00   5.907509e-21   9.751120e-22   2.020330e-18   1.636819e-18   1.642035e-18   1.058299e-18   1.068348e-18   8.698960e-19   8.677220e-19   7.595363e-19   6.498886e-19   5.139261e-19   3.922103e-19   2.021871e-19   7.257194e-22   2.424258e-22   0.000000e+00
         6.9500   0.000000e+00   1.371758e-18   0.000000e+00   0.000000e+00   5.573538e-21   8.468483e-22   1.973022e-18   1.590362e-18   1.593269e-18   1.034625e-18   1.104913e-18   8.958705e-19   8.960196e-19   7.839356e-19   6.699631e-19   5.255559e-19   3.993728e-19   2.087738e-19   1.310497e-21   4.500807e-22   0.000000e+00
         7.0000   0.000000e+00   1.321558e-18   0.000000e+00   0.000000e+00   5.258796e-21   7.366550e-22   1.924898e-18   1.543973e-18   1.544665e-18   1.010330e-18   1.135942e-18   9.176531e-19   9.200637e-19   8.047851e-19   6.874441e-19   5.352213e-19   4.053005e-19   2.156017e-19   2.217962e-21   7.795716e-22   0.000000e+00
         7.0500   0.000000e+00   1.272670e-18   0.000000e+00   0.000000e+00   4.962122e-21   6.419803e-22   1.876148e-18   1.497778e-18   1.496302e-18   9.858204e-19   1.161631e-18   9.354250e-19   9.399654e-19   8.221290e-19   7.023131e-19   5.429129e-19   4.099414e-19   2.226407e-19   3.544079e-21   1.269516e-21   0.000000e+00
         7.1000   0.000000e+00   1.225106e-18   0.000000e+00   0.000000e+00   4.682434e-21   5.606164e-22   1.826951e-18   1.451892e-18   1.448261e-18   9.615215e-19   1.182232e-18   9.493983e-19   9.558859e-19   8.360703e-19   7.145822e-19   5.486590e-19   4.132739e-19   2.298500e-19   5.381600e-21   1.957060e-21   0.000000e+00
         7.1500   0.000000e+00   1.178872e-18   0.000000e+00   0.000000e+00   4.418722e-21   4.906582e-22   1.777474e-18   1.406421e-18   1.400627e-18   9.371190e-19   1.198032e-18   9.597669e-19   9.680222e-19   8.467508e-19   7.242736e-19   5.525233e-19   4.153031e-19   2.371238e-19   7.810586e-21   2.873227e-21   0.000000e+00
         7.2000   0.000000e+00   1.133970e-18   0.000000e+00   0.000000e+00   4.170041e-21   4.304653e-22   1.727872e-18   1.361459e-18   1.353485e-18   9.127136e-19   1.209328e-18   9.667458e-19   9.765949e-19   8.543385e-19   7.314421e-19   5.546185e-19   4.160626e-19   2.443654e-19   1.089018e-20   4.038735e-21   0.000000e+00
         7.2500   0.000000e+00   1.090395e-18   0.000000e+00   0.000000e+00   3.935507e-21   3.786282e-22   1.678291e-18   1.317089e-18   1.306937e-18   8.883811e-19   1.216437e-18   9.705569e-19   9.818393e-19   8.590187e-19   7.361756e-19   5.550706e-19   4.156379e-19   2.515711e-19   1.465282e-20   5.461005e-21   0.000000e+00
         7.3000   0.000000e+00   1.048141e-18   0.000000e+00   0.000000e+00   3.714291e-21   3.339376e-22   1.628864e-18   1.273386e-18   1.261178e-18   8.641802e-19   1.219676e-18   9.714236e-19   9.839922e-19   8.609871e-19   7.385883e-19   5.540017e-19   4.141259e-19   2.585880e-19   1.910142e-20   7.132823e-21   0.000000e+00
         7.3500   0.000000e+00   1.007197e-18   0.000000e+00   0.000000e+00   3.505617e-21   2.953581e-22   1.579713e-18   1.230414e-18   1.216386e-18   8.401439e-19   1.219364e-18   9.696340e-19   9.832867e-19   8.604450e-19   7.388136e-19   5.515290e-19   4.116156e-19   2.652781e-19   2.420972e-20   9.032771e-21   0.000000e+00
         7.4000   0.000000e+00   9.675496e-19   0.000000e+00   0.000000e+00   3.308758e-21   2.620035e-22   1.530951e-18   1.188229e-18   1.172683e-18   8.162565e-19   1.215808e-18   9.654998e-19   9.799557e-19   8.575963e-19   7.369909e-19   5.477656e-19   4.081894e-19   2.715353e-19   2.992551e-20   1.112720e-20   0.000000e+00
         7.4500   0.000000e+00   9.291827e-19   0.000000e+00   0.000000e+00   3.123031e-21   2.331170e-22   1.482680e-18   1.146880e-18   1.130145e-18   7.925100e-19   1.209343e-18   9.593060e-19   9.742274e-19   8.526418e-19   7.332396e-19   5.428251e-19   4.039249e-19   2.774690e-19   3.617532e-20   1.337333e-20   0.000000e+00
         7.5000   0.000000e+00   8.920775e-19   0.000000e+00   0.000000e+00   2.947793e-21   2.080524e-22   1.434991e-18   1.106408e-18   1.088820e-18   7.689111e-19   1.200317e-18   9.512857e-19   9.663237e-19   8.457763e-19   7.276923e-19   5.368400e-19   3.988997e-19   2.829358e-19   4.287000e-20   1.572284e-20   0.000000e+00
         7.5500   0.000000e+00   8.562134e-19   0.000000e+00   0.000000e+00   2.782443e-21   1.862586e-22   1.387968e-18   1.066844e-18   1.048732e-18   7.454666e-19   1.189025e-18   9.416310e-19   9.564595e-19   8.371876e-19   7.204976e-19   5.299348e-19   3.932068e-19   2.877392e-19   4.991032e-20   1.812564e-20   0.000000e+00
         7.6000   0.000000e+00   8.215681e-19   0.000000e+00   0.000000e+00   2.626415e-21   1.672655e-22   1.341682e-18   1.028218e-18   1.009888e-18   7.221909e-19   1.175716e-18   9.305053e-19   9.448875e-19   8.270550e-19   7.118119e-19   5.222170e-19   3.869337e-19   2.918194e-19   5.718903e-20   2.053306e-20   0.000000e+00
         7.6500   0.000000e+00   7.881178e-19   0.000000e+00   0.000000e+00   2.479174e-21   1.506729e-22   1.296198e-18   9.905497e-19   9.722758e-19   6.991067e-19   1.160608e-18   9.180520e-19   9.318758e-19   8.155723e-19   7.017939e-19   5.137823e-19   3.801538e-19   2.951297e-19   6.457734e-20   2.290053e-20   0.000000e+00
         7.7000   0.000000e+00   7.558375e-19   0.000000e+00   0.000000e+00   2.340221e-21   1.361396e-22   1.251571e-18   9.538551e-19   9.358299e-19   6.762429e-19   1.143896e-18   9.044022e-19   9.176407e-19   8.029640e-19   6.906073e-19   5.047176e-19   3.729316e-19   2.977482e-19   7.194016e-20   2.518935e-20   0.000000e+00
         7.7500   0.000000e+00   7.247014e-19   0.000000e+00   0.000000e+00   2.209083e-21   1.233751e-22   1.207848e-18   9.181454e-19   9.004798e-19   6.536430e-19   1.125757e-18   8.896787e-19   9.023582e-19   7.894128e-19   6.784407e-19   4.951078e-19   3.653253e-19   2.999484e-19   7.915022e-20   2.736769e-20   0.000000e+00
         7.8000   0.000000e+00   6.946825e-19   0.000000e+00   0.000000e+00   2.085317e-21   1.121320e-22   1.165070e-18   8.834273e-19   8.661725e-19   6.315801e-19   1.106357e-18   8.739984e-19   8.861756e-19   7.750626e-19   6.654667e-19   4.850578e-19   3.573922e-19   3.013298e-19   8.609364e-20   2.941092e-20   0.000000e+00
         7.8500   0.000000e+00   6.657537e-19   0.000000e+00   0.000000e+00   1.968505e-21   1.021994e-22   1.123268e-18   8.497033e-19   8.328678e-19   6.099453e-19   1.085873e-18   8.574742e-19   8.692202e-19   7.600319e-19   6.518328e-19   4.746589e-19   3.492052e-19   3.019029e-19   9.267366e-20   3.130131e-20   0.000000e+00
         7.9000   0.000000e+00   6.378869e-19   0.000000e+00   0.000000e+00   1.858253e-21   9.339759e-23   1.082471e-18   8.169728e-19   8.005354e-19   5.887681e-19   1.064497e-18   8.402143e-19   8.516043e-19   7.444222e-19   6.376661e-19   4.639810e-19   3.408291e-19   3.016927e-19   9.881100e-20   3.302739e-20   0.000000e+00
         7.9500   0.000000e+00   6.110542e-19   0.000000e+00   0.000000e+00   1.754189e-21   8.557345e-23   1.042698e-18   7.852316e-19   7.691551e-19   5.680832e-19   1.042393e-18   8.223228e-19   8.334299e-19   7.283230e-19   6.230761e-19   4.530802e-19   3.323123e-19   3.007353e-19   1.044366e-19   3.458305e-20   0.000000e+00
         8.0000   0.000000e+00   5.852270e-19   0.000000e+00   0.000000e+00   1.655965e-21   7.859630e-23   1.003964e-18   7.544731e-19   7.387276e-19   5.479145e-19   1.019702e-18   8.038993e-19   8.147969e-19   7.118162e-19   6.081585e-19   4.420042e-19   3.236930e-19   2.990684e-19   1.094990e-19   3.596659e-20   0.000000e+00
         8.0500   0.000000e+00   5.603769e-19   0.000000e+00   0.000000e+00   1.563251e-21   7.235459e-23   9.662797e-19   7.246878e-19   7.092543e-19   5.282744e-19   9.965443e-19   7.850387e-19   7.958015e-19   6.949785e-19   5.929967e-19   4.307953e-19   3.150036e-19   2.967334e-19   1.139675e-19   3.717976e-20   0.000000e+00
         8.1000   0.000000e+00   5.364756e-19   0.000000e+00   0.000000e+00   1.475736e-21   6.675298e-23   9.296509e-19   6.958645e-19   6.807304e-19   5.091603e-19   9.730272e-19   7.658310e-19   7.765286e-19   6.778862e-19   5.776628e-19   4.194921e-19   3.062727e-19   2.939427e-19   1.178293e-19   3.822681e-20   0.000000e+00
         8.1500   0.000000e+00   5.134948e-19   0.000000e+00   0.000000e+00   1.393127e-21   6.170995e-23   8.940792e-19   6.679898e-19   6.531467e-19   4.905672e-19   9.492470e-19   7.463606e-19   7.570538e-19   6.606110e-19   5.622176e-19   4.081320e-19   2.975265e-19   2.908272e-19   1.210875e-19   3.911380e-20   0.000000e+00
         8.2000   0.000000e+00   4.914062e-19   0.000000e+00   0.000000e+00   1.315149e-21   5.715568e-23   8.595628e-19   6.410487e-19   6.264911e-19   4.724903e-19   9.252882e-19   7.267065e-19   7.374453e-19   6.432195e-19   5.467160e-19   3.967570e-19   2.887909e-19   2.871731e-19   1.237573e-19   3.984794e-20   0.000000e+00
         8.2500   0.000000e+00   4.701820e-19   0.000000e+00   0.000000e+00   1.241540e-21   5.303027e-23   8.260964e-19   6.150249e-19   6.007492e-19   4.549225e-19   9.012219e-19   7.069421e-19   7.177654e-19   6.257724e-19   5.312079e-19   3.854042e-19   2.800964e-19   2.830342e-19   1.258636e-19   4.043711e-20   0.000000e+00
         8.3000   0.000000e+00   4.497948e-19   0.000000e+00   0.000000e+00   1.172055e-21   4.928232e-23   7.936720e-19   5.899009e-19   5.759049e-19   4.378550e-19   8.771115e-19   6.871348e-19   6.980734e-19   6.083248e-19   5.157384e-19   3.741047e-19   2.714702e-19   2.784657e-19   1.274379e-19   4.088949e-20   0.000000e+00
         8.3500   0.000000e+00   4.302171e-19   0.000000e+00   0.000000e+00   1.106462e-21   4.586756e-23   7.622792e-19   5.656582e-19   5.519407e-19   4.212801e-19   8.530144e-19   6.673467e-19   6.784235e-19   5.909286e-19   5.003486e-19   3.628852e-19   2.629338e-19   2.735210e-19   1.285155e-19   4.121335e-20   0.000000e+00
         8.4000   0.000000e+00   4.114224e-19   0.000000e+00   0.000000e+00   1.044544e-21   4.274788e-23   7.319052e-19   5.422773e-19   5.288381e-19   4.051910e-19   8.289839e-19   6.476339e-19   6.588626e-19   5.736328e-19   4.850756e-19   3.517691e-19   2.545053e-19   2.682457e-19   1.291356e-19   4.141684e-20   0.000000e+00
         8.4500   0.000000e+00   3.933843e-19   0.000000e+00   0.000000e+00   9.860924e-22   3.989033e-23   7.025354e-19   5.197383e-19   5.065778e-19   3.895814e-19   8.050699e-19   6.280474e-19   6.394323e-19   5.564768e-19   4.699541e-19   3.407778e-19   2.461996e-19   2.626829e-19   1.293411e-19   4.150794e-20   0.000000e+00
         8.5000   0.000000e+00   3.760770e-19   0.000000e+00   0.000000e+00   9.309141e-22   3.726641e-23   6.741534e-19   4.980207e-19   4.851397e-19   3.744452e-19   7.813190e-19   6.086329e-19   6.201696e-19   5.394933e-19   4.550150e-19   3.299325e-19   2.380298e-19   2.568728e-19   1.291766e-19   4.149438e-20   0.000000e+00
         8.5500   0.000000e+00   3.594752e-19   0.000000e+00   0.000000e+00   8.788252e-22   3.485139e-23   6.467416e-19   4.771034e-19   4.645031e-19   3.597764e-19   7.577746e-19   5.894309e-19   6.011083e-19   5.227100e-19   4.402849e-19   3.192503e-19   2.300093e-19   2.508501e-19   1.286869e-19   4.138365e-20   0.000000e+00
         8.6000   0.000000e+00   3.435540e-19   0.000000e+00   0.000000e+00   8.296523e-22   3.262377e-23   6.202809e-19   4.569654e-19   4.446470e-19   3.455689e-19   7.344769e-19   5.704777e-19   5.822788e-19   5.061513e-19   4.257869e-19   3.087446e-19   2.221480e-19   2.446537e-19   1.279180e-19   4.118297e-20   0.000000e+00
         8.6500   0.000000e+00   3.282894e-19   0.000000e+00   0.000000e+00   7.832321e-22   3.056479e-23   5.947515e-19   4.375851e-19   4.255501e-19   3.318166e-19   7.114629e-19   5.518047e-19   5.637087e-19   4.898388e-19   4.115408e-19   2.984260e-19   2.144520e-19   2.383222e-19   1.269232e-19   4.089934e-20   0.000000e+00
         8.7000   0.000000e+00   3.136576e-19   0.000000e+00   0.000000e+00   7.394102e-22   2.865806e-23   5.701326e-19   4.189412e-19   4.071908e-19   3.185128e-19   6.887661e-19   5.334395e-19   5.454226e-19   4.737917e-19   3.975633e-19   2.883035e-19   2.069256e-19   2.318913e-19   1.257521e-19   4.053950e-20   0.000000e+00
         8.7500   0.000000e+00   2.996356e-19   0.000000e+00   0.000000e+00   6.980410e-22   2.688918e-23   5.464027e-19   4.010121e-19   3.895474e-19   3.056504e-19   6.664168e-19   5.154059e-19   5.274427e-19   4.580272e-19   3.838687e-19   2.783851e-19   1.995719e-19   2.253935e-19   1.244473e-19   4.010999e-20   0.000000e+00
         8.8000   0.000000e+00   2.862011e-19   0.000000e+00   0.000000e+00   6.589871e-22   2.524552e-23   5.235400e-19   3.837765e-19   3.725984e-19   2.932220e-19   6.444420e-19   4.977241e-19   5.097883e-19   4.425604e-19   3.704685e-19   2.686775e-19   1.923935e-19   2.188587e-19   1.230449e-19   3.961711e-20   0.000000e+00
         8.8500   0.000000e+00   2.733321e-19   0.000000e+00   0.000000e+00   6.221188e-22   2.371590e-23   5.015221e-19   3.672130e-19   3.563220e-19   2.812197e-19   6.228656e-19   4.804110e-19   4.924763e-19   4.274044e-19   3.573723e-19   2.591867e-19   1.853923e-19   2.124209e-19   1.215762e-19   3.906696e-20   0.000000e+00
         8.9000   0.000000e+00   2.610074e-19   0.000000e+00   0.000000e+00   5.873137e-22   2.229045e-23   4.803264e-19   3.513006e-19   3.406968e-19   2.696351e-19   6.017082e-19   4.634807e-19   4.755213e-19   4.125707e-19   3.445875e-19   2.499177e-19   1.785701e-19   2.059997e-19   1.200682e-19   3.846541e-20   0.000000e+00
         8.9500   0.000000e+00   2.492064e-19   0.000000e+00   0.000000e+00   5.544563e-22   2.096040e-23   4.599301e-19   3.360184e-19   3.257016e-19   2.584598e-19   5.809876e-19   4.469444e-19   4.589356e-19   3.980688e-19   3.321201e-19   2.408745e-19   1.719279e-19   1.996123e-19   1.185444e-19   3.781811e-20   0.000000e+00
         9.0000   0.000000e+00   2.379090e-19   0.000000e+00   0.000000e+00   5.234374e-22   1.971793e-23   4.403105e-19   3.213457e-19   3.113153e-19   2.476848e-19   5.607187e-19   4.308111e-19   4.427292e-19   3.839066e-19   3.199740e-19   2.320605e-19   1.654667e-19   1.932794e-19   1.170251e-19   3.713047e-20   0.000000e+00
