# CIE ionization fractions for Ar (Z=18)
# Source: CHIANTI v11.0.2 chianti.ioneq (Dere et al. 2009)
# T grid: 121 log-spaced points, 10^3.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_ioneq_tables.py
#
# log_T_K        x_Ar0          x_Ar1          x_Ar2          x_Ar3          x_Ar4          x_Ar5          x_Ar6          x_Ar7          x_Ar8          x_Ar9          x_Ar10         x_Ar11         x_Ar12         x_Ar13         x_Ar14         x_Ar15         x_Ar16         x_Ar17         x_Ar18       
         5.4000   9.579822e-11   2.088574e-06   1.367297e-03   6.474307e-02   3.894400e-01   4.144870e-01   1.260396e-01   3.409033e-03   5.119389e-04   6.854980e-11   1.708509e-19   7.709659e-30   7.510011e-42   1.067385e-55   2.542092e-71   5.723988e-89  1.270275e-107  1.313092e-191  3.462566e-282
         5.4500   2.259063e-11   5.783259e-07   4.655739e-04   2.888519e-02   2.595285e-01   4.500514e-01   2.422029e-01   1.396995e-02   4.895884e-03   5.731555e-09   1.715808e-16   1.272078e-25   3.053951e-36   1.526326e-48   1.836321e-62   3.438232e-78   8.836129e-95  1.024555e-169  1.400689e-250
         5.5000   4.669589e-12   1.407980e-07   1.390101e-04   1.118685e-02   1.467745e-01   4.010719e-01   3.664529e-01   4.257148e-02   3.180299e-02   2.554491e-07   7.051769e-14   6.422070e-22   2.715417e-31   3.285517e-42   1.325512e-54   1.300911e-68   2.344333e-83  3.209454e-150  2.026410e-222
         5.5500   8.033442e-13   2.860293e-08   3.455360e-05   3.574348e-03   6.711715e-02   2.806082e-01   4.196095e-01   9.343531e-02   1.356149e-01   6.030770e-06   1.213541e-11   1.048441e-18   5.787854e-27   1.217299e-36   1.144307e-47   3.903895e-60   3.154456e-73  6.856050e-133  2.316662e-197
         5.6000   1.061142e-13   4.470743e-09   6.594649e-06   8.697079e-04   2.295835e-02   1.430902e-01   3.390442e-01   1.386264e-01   3.553322e-01   7.236583e-05   8.611395e-10   5.609437e-16   3.096145e-23   8.435438e-32   1.336807e-41   1.099763e-52   2.674869e-64  1.543690e-117  4.089203e-175
         5.6500   1.100776e-14   5.496347e-10   9.874518e-07   1.647858e-04   6.018650e-03   5.465271e-02   1.994249e-01   1.442259e-01   5.950431e-01   4.689692e-04   2.738918e-08   1.096375e-13   4.768772e-20   1.296053e-27   2.596481e-36   3.719239e-46   1.908852e-56  5.942539e-104  2.227729e-155
         5.7000   1.041003e-15   6.165901e-11   1.345024e-07   2.820852e-05   1.405183e-03   1.821798e-02   9.982937e-02   1.235380e-01   7.549995e-01   1.981094e-03   4.805559e-07   9.846848e-12   2.728446e-17   5.861751e-24   1.148984e-31   2.143889e-40   1.691761e-49   6.864252e-92  7.919070e-138
         5.7500   1.001093e-16   7.036414e-12   1.858067e-08   4.866759e-06   3.273130e-04   5.980732e-03   4.813159e-02   9.889997e-02   8.402371e-01   6.412860e-03   5.559156e-06   4.948057e-10   7.218510e-15   9.959308e-21   1.520219e-27   2.852552e-35   2.609956e-43   3.891747e-81  3.546978e-122
         5.8000   1.029266e-17   8.584391e-13   2.736566e-09   8.915414e-07   8.014197e-05   2.032303e-03   2.354881e-02   7.812194e-02   8.788874e-01   1.728174e-02   4.672803e-05   1.557289e-08   1.007588e-12   7.410369e-18   7.186204e-24   1.076228e-30   8.878210e-38   1.574312e-71  3.373694e-108
         5.8500   1.141047e-18   1.128945e-13   4.334318e-10   1.748576e-07   2.077317e-05   7.201444e-04   1.180230e-02   6.154757e-02   8.853545e-01   4.025404e-02   3.001218e-04   3.271262e-07   8.038146e-11   2.664600e-15   1.368765e-20   1.330412e-26   7.907723e-33   6.100391e-63   1.043717e-95
