# CIE bound-bound cooling efficiency for Ar (Z=18)
# Source: CHIANTI v11.0.2 via ChiantiPy ion.boundBoundLoss
# Units: erg cm^3 / s, per ion per electron, low-density limit (n_e = 1 cm^-3)
# T grid: 121 log-spaced points, 10^3.00 K -> 10^9.00 K
# Generated by pyathena/photchem/data/build_cool_tables.py
#
# log_T_K        L_Ar0          L_Ar1          L_Ar2          L_Ar3          L_Ar4          L_Ar5          L_Ar6          L_Ar7          L_Ar8          L_Ar9          L_Ar10         L_Ar11         L_Ar12         L_Ar13         L_Ar14         L_Ar15         L_Ar16         L_Ar17         L_Ar18       
         7.2000   0.000000e+00   6.321560e-24   2.531921e-23   5.735519e-23   1.030241e-22   1.623476e-22   2.359027e-22   3.272058e-22   4.319671e-22   6.167406e-22   7.732722e-22   9.486337e-22   1.145184e-21   1.356496e-21   1.584461e-21   1.831185e-21   2.088944e-21   2.097621e-21   2.331931e-21
         7.2500   0.000000e+00   6.696136e-24   2.678455e-23   6.061251e-23   1.087394e-22   1.711829e-22   2.484845e-22   3.439567e-22   4.535947e-22   6.437571e-22   8.075275e-22   9.915129e-22   1.198767e-21   1.422124e-21   1.663890e-21   1.927674e-21   2.202402e-21   2.252694e-21   2.503969e-21
         7.3000   0.000000e+00   7.092907e-24   2.837163e-23   6.407301e-23   1.148207e-22   1.805955e-22   2.619038e-22   3.618554e-22   4.767185e-22   6.718988e-22   8.429200e-22   1.035456e-21   1.253212e-21   1.488452e-21   1.743883e-21   2.024609e-21   2.316388e-21   2.419554e-21   2.689262e-21
         7.3500   0.000000e+00   7.513188e-24   3.005275e-23   6.774816e-23   1.212883e-22   1.906167e-22   2.762065e-22   3.809684e-22   5.014306e-22   7.014201e-22   8.797638e-22   1.080847e-21   1.308927e-21   1.555891e-21   1.824797e-21   2.122210e-21   2.430958e-21   2.598707e-21   2.888488e-21
         7.4000   0.000000e+00   7.958373e-24   3.183349e-23   7.164992e-23   1.281633e-22   2.012797e-22   2.914404e-22   4.013640e-22   5.278234e-22   7.325762e-22   9.183920e-22   1.128090e-21   1.366389e-21   1.624952e-21   1.907155e-21   2.220897e-21   2.546475e-21   2.790487e-21   3.102181e-21
         7.4500   0.000000e+00   8.429936e-24   3.371974e-23   7.586943e-23   1.354680e-22   2.126197e-22   3.076562e-22   4.231128e-22   5.559922e-22   7.656168e-22   9.591391e-22   1.177610e-21   1.426111e-21   1.696234e-21   1.991598e-21   2.321298e-21   2.663525e-21   2.994971e-21   3.330609e-21
         7.5000   0.000000e+00   8.929441e-24   3.571776e-23   8.036497e-23   1.432267e-22   2.246738e-22   3.249077e-22   4.462886e-22   5.860351e-22   8.007593e-22   1.002337e-21   1.229837e-21   1.488630e-21   1.770371e-21   2.078868e-21   2.424186e-21   2.782924e-21   3.211904e-21   3.573747e-21
         7.5500   0.000000e+00   9.458544e-24   3.783418e-23   8.512690e-23   1.514648e-22   2.374813e-22   3.432514e-22   4.709690e-22   6.180545e-22   8.382312e-22   1.048273e-21   1.285200e-21   1.554493e-21   1.848031e-21   2.169738e-21   2.530459e-21   2.905636e-21   3.440657e-21   3.831116e-21
         7.6000   0.000000e+00   1.001900e-23   4.007599e-23   9.017098e-23   1.603040e-22   2.510846e-22   3.627474e-22   4.972356e-22   6.521578e-22   8.782707e-22   1.097244e-21   1.344067e-21   1.624255e-21   1.929892e-21   2.265030e-21   2.641061e-21   3.032762e-21   3.680192e-21   4.101823e-21
         7.6500   0.000000e+00   1.061266e-23   4.245064e-23   9.551395e-23   1.698026e-22   2.655282e-22   3.834594e-22   5.251755e-22   6.884582e-22   9.210857e-22   1.149562e-21   1.406818e-21   1.698391e-21   2.016633e-21   2.365570e-21   2.756992e-21   3.165426e-21   3.929114e-21   4.384481e-21
         7.7000   0.000000e+00   1.124150e-23   4.496600e-23   1.011735e-22   1.798640e-22   2.810375e-22   4.054560e-22   5.548802e-22   7.270759e-22   9.668727e-22   1.205507e-21   1.473856e-21   1.777385e-21   2.108838e-21   2.472170e-21   2.879256e-21   3.304820e-21   4.185762e-21   4.677355e-21
         7.7500   0.000000e+00   1.190760e-23   4.763041e-23   1.071684e-22   1.905216e-22   2.976900e-22   4.288087e-22   5.864467e-22   7.681377e-22   1.015832e-21   1.265335e-21   1.545540e-21   1.861745e-21   2.207107e-21   2.585536e-21   3.008858e-21   3.452144e-21   4.448357e-21   4.978406e-21
         7.8000   0.000000e+00   1.261317e-23   5.045268e-23   1.135185e-22   2.018107e-22   3.153293e-22   4.540742e-22   6.199788e-22   8.117780e-22   1.068165e-21   1.329309e-21   1.622199e-21   1.951943e-21   2.312070e-21   2.706402e-21   3.146658e-21   3.608511e-21   4.715155e-21   5.285609e-21
         7.8500   0.000000e+00   1.336055e-23   5.344219e-23   1.202449e-22   2.137688e-22   3.340137e-22   4.809797e-22   6.555870e-22   8.581393e-22   1.124072e-21   1.397694e-21   1.704171e-21   2.048403e-21   2.424303e-21   2.835538e-21   3.293552e-21   3.774938e-21   4.984728e-21   5.596986e-21
         7.9000   0.000000e+00   1.415221e-23   5.660884e-23   1.273699e-22   2.264354e-22   3.538053e-22   5.094796e-22   6.934583e-22   9.073753e-22   1.183756e-21   1.470753e-21   1.791798e-21   2.151551e-21   2.544326e-21   2.973625e-21   3.450478e-21   3.952501e-21   5.255991e-21   5.911066e-21
         7.9500   0.000000e+00   1.499078e-23   5.996313e-23   1.349170e-22   2.398525e-22   3.747695e-22   5.396681e-22   7.345483e-22   9.596459e-22   1.247428e-21   1.548753e-21   1.885414e-21   2.261824e-21   2.672670e-21   3.121297e-21   3.618277e-21   4.142295e-21   5.528521e-21   6.226829e-21
         8.0000   0.000000e+00   1.587904e-23   6.351617e-23   1.429114e-22   2.540647e-22   3.969760e-22   5.716455e-22   7.780730e-22   1.016259e-21   1.315307e-21   1.631970e-21   1.985364e-21   2.379648e-21   2.809873e-21   3.279202e-21   3.797725e-21   4.345254e-21   5.802428e-21   6.544025e-21
         8.0500   0.000000e+00   1.681993e-23   6.727974e-23   1.513794e-22   2.691189e-22   4.204983e-22   6.055176e-22   8.241768e-22   1.076476e-21   1.387622e-21   1.720691e-21   2.092001e-21   2.505460e-21   2.956463e-21   3.447994e-21   3.989610e-21   4.562299e-21   6.078555e-21   6.863110e-21
         8.1000   0.000000e+00   1.781658e-23   7.126631e-23   1.603492e-22   2.850652e-22   4.454144e-22   6.413968e-22   8.730123e-22   1.140261e-21   1.464613e-21   1.815214e-21   2.205693e-21   2.639708e-21   3.112981e-21   3.628315e-21   4.194731e-21   4.794368e-21   6.358281e-21   7.185301e-21
         8.1500   0.000000e+00   1.887228e-23   7.548910e-23   1.698505e-22   3.019564e-22   4.718069e-22   6.794019e-22   9.247415e-22   1.207826e-21   1.546535e-21   1.915855e-21   2.326823e-21   2.782857e-21   3.279983e-21   3.820829e-21   4.413873e-21   5.042395e-21   6.643542e-21   7.512462e-21
         8.2000   0.000000e+00   1.999053e-23   7.996212e-23   1.799148e-22   3.198485e-22   4.997632e-22   7.196590e-22   9.795359e-22   1.279394e-21   1.633659e-21   2.022948e-21   2.455796e-21   2.935391e-21   3.458045e-21   4.026213e-21   4.647843e-21   5.307313e-21   6.936626e-21   7.847019e-21
         8.2500   0.000000e+00   2.117504e-23   8.470017e-23   1.905754e-22   3.388007e-22   5.293761e-22   7.623015e-22   1.037577e-21   1.355203e-21   1.726271e-21   2.136845e-21   2.593038e-21   3.097820e-21   3.647769e-21   4.245175e-21   4.897467e-21   5.590081e-21   7.240162e-21   8.191792e-21
         8.3000   0.000000e+00   2.242974e-23   8.971897e-23   2.018677e-22   3.588759e-22   5.607436e-22   8.074707e-22   1.099057e-21   1.435504e-21   1.824671e-21   2.257921e-21   2.739004e-21   3.270683e-21   3.849789e-21   4.478453e-21   5.163608e-21   5.891689e-21   7.556832e-21   8.549875e-21
         8.3500   0.000000e+00   2.375879e-23   9.503515e-23   2.138291e-22   3.801406e-22   5.939697e-22   8.553164e-22   1.164181e-21   1.520562e-21   1.929185e-21   2.386569e-21   2.894170e-21   3.454551e-21   4.064774e-21   4.726826e-21   5.447162e-21   6.213169e-21   7.889484e-21   8.924470e-21
         8.4000   0.000000e+00   2.516658e-23   1.006663e-22   2.264993e-22   4.026654e-22   6.291646e-22   9.059971e-22   1.233163e-21   1.610661e-21   2.040156e-21   2.523214e-21   3.059043e-21   3.650027e-21   4.293434e-21   4.991114e-21   5.749076e-21   6.555598e-21   8.240985e-21   9.318876e-21
         8.4500   0.000000e+00   2.665780e-23   1.066312e-22   2.399202e-22   4.265248e-22   6.664450e-22   9.596808e-22   1.306232e-21   1.706099e-21   2.159282e-21   2.668306e-21   3.234168e-21   3.857748e-21   4.536519e-21   5.272191e-21   6.070349e-21   6.920116e-21   8.614016e-21   9.736443e-21
         8.5000   0.000000e+00   2.823737e-23   1.129495e-22   2.541364e-22   4.517980e-22   7.059343e-22   1.016545e-21   1.383631e-21   1.807192e-21   2.287227e-21   2.823737e-21   3.420119e-21   4.078398e-21   4.794821e-21   5.570977e-21   6.412043e-21   7.307929e-21   9.011006e-21   1.018008e-20
         8.5500   0.000000e+00   2.991054e-23   1.196422e-22   2.691949e-22   4.785687e-22   7.477636e-22   1.076780e-21   1.465617e-21   1.914275e-21   2.422754e-21   2.991054e-21   3.619176e-21   4.312705e-21   5.069192e-21   5.888446e-21   6.775278e-21   7.720313e-21   9.434522e-21   1.065267e-20
         8.6000   0.000000e+00   3.168285e-23   1.267314e-22   2.851457e-22   5.069256e-22   7.920713e-22   1.140583e-21   1.552460e-21   2.027703e-21   2.566311e-21   3.168285e-21   3.833625e-21   4.562331e-21   5.360535e-21   6.225646e-21   7.161235e-21   8.158617e-21   9.887191e-21   1.115725e-20
         8.6500   0.000000e+00   3.356018e-23   1.342407e-22   3.020416e-22   5.369629e-22   8.390045e-22   1.208166e-21   1.644449e-21   2.147852e-21   2.718375e-21   3.356018e-21   4.060782e-21   4.832666e-21   5.671670e-21   6.583686e-21   7.571191e-21   8.624272e-21   1.037126e-20   1.169674e-20
         8.7000   0.000000e+00   3.554875e-23   1.421950e-22   3.199387e-22   5.687799e-22   8.887186e-22   1.279755e-21   1.741889e-21   2.275120e-21   2.879448e-21   3.554875e-21   4.301398e-21   5.119019e-21   6.007738e-21   6.967554e-21   8.006492e-21   9.118820e-21   1.088892e-20   1.227367e-20
         8.7500   0.000000e+00   3.765514e-23   1.506206e-22   3.388963e-22   6.024823e-22   9.413785e-22   1.355585e-21   1.845102e-21   2.409929e-21   3.050066e-21   3.765514e-21   4.556272e-21   5.422340e-21   6.363719e-21   7.380408e-21   8.472407e-21   9.643873e-21   1.144242e-20   1.289062e-20
         8.8000   0.000000e+00   3.988635e-23   1.595454e-22   3.589771e-22   6.381816e-22   9.971587e-22   1.435909e-21   1.954431e-21   2.552726e-21   3.230794e-21   3.988635e-21   4.826248e-21   5.743634e-21   6.740793e-21   7.817724e-21   8.974428e-21   1.021091e-20   1.203399e-20   1.355020e-20
         8.8500   0.000000e+00   4.224976e-23   1.689991e-22   3.802479e-22   6.759962e-22   1.056244e-21   1.520991e-21   2.070238e-21   2.703985e-21   3.422231e-21   4.224976e-21   5.112221e-21   6.083966e-21   7.140210e-21   8.280954e-21   9.506197e-21   1.081594e-20   1.266587e-20   1.425500e-20
         8.9000   0.000000e+00   4.475322e-23   1.790129e-22   4.027790e-22   7.160515e-22   1.118830e-21   1.611116e-21   2.192908e-21   2.864206e-21   3.625011e-21   4.475322e-21   5.415140e-21   6.444464e-21   7.563294e-21   8.771631e-21   1.006947e-20   1.145682e-20   1.334034e-20   1.500762e-20
         8.9500   0.000000e+00   4.740501e-23   1.896201e-22   4.266451e-22   7.584802e-22   1.185125e-21   1.706581e-21   2.322846e-21   3.033921e-21   3.839806e-21   4.740501e-21   5.736007e-21   6.826322e-21   8.011447e-21   9.291383e-21   1.066613e-20   1.213568e-20   1.405977e-20   1.581077e-20
         9.0000   0.000000e+00   5.021394e-23   2.008558e-22   4.519254e-22   8.034230e-22   1.255348e-21   1.807702e-21   2.460483e-21   3.213692e-21   4.067329e-21   5.021394e-21   6.075887e-21   7.230807e-21   8.486156e-21   9.841932e-21   1.129814e-20   1.285477e-20   1.482662e-20   1.666722e-20
